longitude,latitude,id,street_count,type,neighbors,crime_count,stores_count
-123.1758718,49.2284796,594,4,Junction,"[(638, 114.3978807, 5476), (523, 210.0170208, 5681), (595, 64.81381214, 9276), (592, 120.3206023, 9319)]",1,1
-123.1758555,49.22906252,595,4,Junction,"[(638, 131.4463757, 5450), (524, 241.0755082, 5639), (597, 185.9758794, 9126), (594, 64.81381214, 9276)]",1,0
-123.1759601,49.26239371,596,4,Junction,"[(600, 102.7909203, 4223), (593, 100.5263047, 4423), (648, 140.8149506, 5465), (559, 140.7179287, 5648)]",4,0
-123.1758325,49.23073535,597,3,Junction,"[(598, 32.06504348, 9083), (595, 185.9758794, 9126)]",0,0
-123.1758286,49.23102377,598,3,Junction,"[(665, 200.6857608, 5124), (599, 97.68723856, 9082), (597, 32.06504348, 9083)]",1,0
-123.1758166,49.23190246,599,3,Junction,"[(666, 200.5423491, 5123), (601, 99.3143381, 8836), (598, 97.68723856, 9082)]",1,0
-123.1759276,49.26331809,600,4,Junction,"[(602, 97.99436716, 4023), (596, 102.7909203, 4223), (649, 140.8097826, 5464), (560, 140.6737792, 5647)]",1,0
-123.1758043,49.23279578,601,3,Junction,"[(667, 200.395369, 5122), (609, 109.1643914, 8758), (599, 99.3143381, 8836)]",0,0
-123.1758951,49.26419931,602,4,Junction,"[(606, 96.76036741, 3831), (600, 97.99436716, 4023), (650, 140.7733982, 5483), (562, 140.7087802, 5694)]",10,21
-123.1757953,49.23663497,603,3,Junction,"[(672, 201.7137813, 5119), (577, 66.49114921, 5675), (604, 105.596617, 8461)]",0,0
-123.1757867,49.23758481,604,4,Junction,"[(673, 201.4969627, 5118), (533, 217.1654722, 5674), (605, 105.5616182, 8397), (603, 105.596617, 8461)]",1,0
-123.1757781,49.23853435,605,4,Junction,"[(674, 201.2799529, 5117), (534, 211.1163653, 5673), (607, 105.6096257, 8336), (604, 105.5616182, 8397)]",1,0
-123.1758633,49.26506944,606,4,Junction,"[(611, 93.30017323, 3625), (602, 96.76036741, 3831), (651, 140.7591947, 5482), (563, 140.7846626, 5693)]",3,0
-123.1757694,49.23948431,607,4,Junction,"[(675, 201.061928, 5116), (535, 211.1473686, 5672), (608, 105.5166189, 8277), (605, 105.6096257, 8336)]",2,0
-123.1757608,49.24043344,608,4,Junction,"[(676, 200.843885, 5115), (536, 211.1661525, 5671), (610, 105.3311354, 8207), (607, 105.5166189, 8277)]",3,0
-123.1757252,49.23376839,609,3,Junction,"[(668, 195.4434277, 5121), (612, 108.3775026, 8694), (601, 109.1643914, 8758)]",2,1
-123.1757498,49.24138089,610,4,Junction,"[(677, 200.739583, 5114), (537, 211.2920332, 5670), (613, 105.4600272, 7922), (608, 105.3311354, 8207)]",6,0
-123.1758326,49.26590845,611,4,Junction,"[(615, 93.21404828, 3414), (606, 93.30017323, 3625), (652, 140.7440044, 5481), (565, 140.6679641, 5692)]",5,0
-123.175715,49.23474325,612,3,Junction,"[(669, 195.5260356, 5120), (576, 73.60775606, 5678), (609, 108.3775026, 8694)]",3,0
-123.1757389,49.2423295,613,4,Junction,"[(678, 200.6377183, 5113), (538, 211.4330743, 5669), (614, 105.4742274, 7831), (610, 105.4600272, 7922)]",0,0
-123.175728,49.24327824,614,4,Junction,"[(680, 200.5355687, 5112), (539, 211.4558404, 5668), (616, 105.6041418, 7780), (613, 105.4742274, 7831)]",1,0
-123.1758019,49.26674669,615,4,Junction,"[(619, 94.11457276, 3165), (611, 93.21404828, 3414), (653, 140.7330065, 5480), (567, 140.6268649, 5691)]",4,0
-123.1757171,49.24422814,616,3,Junction,"[(681, 200.4311104, 5111), (540, 211.7527679, 5667), (614, 105.6041418, 7780)]",0,0
-123.1757119,49.24517785,617,2,Junction,"[(541, 211.4530694, 5666), (618, 105.5063679, 7573)]",1,0
-123.1757036,49.24612689,618,4,Junction,"[(683, 200.8172788, 5110), (542, 211.4356591, 5664), (620, 105.4813607, 7459), (617, 105.5063679, 7573)]",0,0
-123.1757709,49.26759302,619,4,Junction,"[(623, 96.50981812, 2956), (615, 94.11457276, 3165), (654, 140.7154105, 5479), (568, 140.6153219, 5690)]",3,0
-123.1756954,49.2470757,620,4,Junction,"[(685, 200.8880082, 5109), (543, 211.3682543, 5663), (621, 105.5953571, 7358), (618, 105.4813607, 7459)]",1,0
-123.1756872,49.24802554,621,4,Junction,"[(687, 200.9607903, 5108), (544, 211.2484161, 5662), (622, 105.5213674, 7273), (620, 105.5953571, 7358)]",0,0
-123.175679,49.24897471,622,4,Junction,"[(688, 201.0306164, 5107), (545, 211.184288, 5661), (624, 115.7124062, 7167), (621, 105.5213674, 7273)]",0,0
-123.1757399,49.26846091,623,4,Junction,"[(627, 99.1837831, 2490), (619, 96.50981812, 2956), (655, 140.7670666, 5477), (569, 140.5796451, 5683)]",2,0
-123.1756689,49.25001554,624,4,Junction,"[(689, 201.0256788, 5129), (546, 211.1339758, 5695), (625, 110.5677697, 7060), (622, 115.7124062, 7167)]",1,1
-123.1756583,49.2510101,625,4,Junction,"[(684, 196.3090853, 5106), (547, 211.2290439, 5660), (626, 100.696341, 6748), (624, 110.5677697, 7060)]",3,0
-123.1756487,49.25191586,626,4,Junction,"[(645, 115.0271407, 5473), (548, 211.2641381, 5659), (628, 100.4792411, 6618), (625, 100.696341, 6748)]",0,0
-123.1757065,49.26935282,627,4,Junction,"[(630, 99.33200888, 2290), (623, 99.1837831, 2490), (656, 140.6972502, 5475), (571, 140.7140572, 5677)]",6,0
-123.175639,49.25281967,628,4,Junction,"[(635, 32.41433242, 5657), (549, 211.3537224, 5658), (631, 26.29702721, 6531), (626, 100.4792411, 6618)]",0,0
-123.1756405,49.25663328,629,2,Junction,"[(640, 93.68135219, 5471), (586, 140.3661451, 5507)]",2,0
-123.1756734,49.27024606,630,4,Junction,"[(632, 100.4338188, 2081), (627, 99.33200888, 2290), (657, 140.6539986, 5474), (572, 140.7876856, 5665)]",2,0
-123.1755862,49.25304163,631,3,Junction,"[(628, 26.29702721, 6531), (583, 89.80152256, 6567), (635, 37.96277005, 6568)]",6,0
-123.1756403,49.27114922,632,3,Junction,"[(633, 18.86241766, 2080), (630, 100.4338188, 2081), (573, 140.9243449, 5654)]",1,0
-123.1756341,49.27131884,633,3,Junction,"[(632, 18.86241766, 2080), (659, 142.0754928, 5434), (574, 142.337119, 5626)]",1,0
-123.1753997,49.25463029,634,3,Junction,"[(693, 184.8496427, 5105), (587, 112.8780854, 6224), (636, 73.46332034, 6455)]",1,0
-123.1751936,49.2528177,635,4,Junction,"[(628, 32.41433242, 5657), (631, 37.96277005, 6568), (645, 130.0517321, 6663), (696, 236.3495848, 6677)]",0,0
-123.1749475,49.25403948,636,3,Junction,"[(578, 148.7786116, 6402), (634, 73.46332034, 6455), (637, 47.87369106, 6456)]",1,0
-123.174506,49.25372087,637,3,Junction,"[(692, 119.1244966, 5283), (636, 47.87369106, 6456), (660, 129.2449207, 6565)]",3,0
-123.1743008,49.2284614,638,3,Junction,"[(658, 60.81088729, 5260), (595, 131.4463757, 5450), (594, 114.3978807, 5476)]",2,1
-123.1743699,49.25552992,639,3,Junction,"[(694, 110.5885395, 5282), (587, 125.6241636, 5472), (640, 119.5029711, 5940)]",0,0
-123.1743587,49.25660485,640,3,Junction,"[(629, 93.68135219, 5471), (641, 127.729313, 5496), (639, 119.5029711, 5940)]",4,1
-123.1743467,49.25775377,641,3,Junction,"[(642, 11.25683992, 5281), (586, 129.6451173, 5470), (640, 127.729313, 5496)]",2,1
-123.174192,49.25775136,642,3,Junction,"[(695, 99.34681894, 5280), (641, 11.25683992, 5281), (643, 110.6452803, 5314)]",0,0
-123.1741561,49.25874636,643,4,Junction,"[(644, 100.679914, 5139), (698, 140.701715, 5279), (642, 110.6452803, 5314), (588, 140.8827552, 5469)]",1,0
-123.1741233,49.25965174,644,4,Junction,"[(646, 100.5529049, 4722), (643, 100.679914, 5139), (699, 140.704688, 5278), (590, 140.8657636, 5468)]",0,0
-123.1740681,49.25190947,645,3,Junction,"[(626, 115.0271407, 5473), (635, 130.0517321, 6663), (684, 129.160963, 6782)]",6,0
-123.1740906,49.26055598,646,4,Junction,"[(647, 100.5107672, 4498), (644, 100.5529049, 4722), (700, 140.7075335, 5277), (591, 140.8486106, 5467)]",1,0
-123.174058,49.26145984,647,4,Junction,"[(648, 100.5370103, 4283), (646, 100.5107672, 4498), (701, 140.7112182, 5276), (593, 140.8302326, 5466)]",7,0
-123.1740253,49.26236394,648,4,Junction,"[(649, 102.7587686, 4095), (647, 100.5370103, 4283), (703, 140.7138836, 5275), (596, 140.8149506, 5465)]",2,0
-123.1739928,49.26328803,649,4,Junction,"[(650, 97.60336167, 3899), (648, 102.7587686, 4095), (704, 140.7868138, 5274), (600, 140.8097826, 5464)]",4,0
-123.1739609,49.26416574,650,4,Junction,"[(651, 97.29508919, 3697), (649, 97.60336167, 3899), (705, 140.7335494, 5285), (602, 140.7733982, 5483)]",28,24
-123.173929,49.26504068,651,4,Junction,"[(652, 93.26776534, 3499), (650, 97.29508919, 3697), (713, 200.6977418, 4712), (606, 140.7591947, 5482)]",6,0
-123.1738985,49.2658794,652,4,Junction,"[(653, 93.20985897, 3264), (651, 93.26776534, 3499), (714, 200.643016, 4711), (611, 140.7440044, 5481)]",6,0
-123.173868,49.2667176,653,4,Junction,"[(654, 93.7278741, 3041), (652, 93.20985897, 3264), (715, 200.5871097, 4710), (615, 140.7330065, 5480)]",8,0
-123.1738373,49.26756046,654,4,Junction,"[(655, 96.85528325, 2823), (653, 93.7278741, 3041), (716, 200.5317232, 4709), (619, 140.7154105, 5479)]",2,0
-123.1738055,49.26843144,655,4,Junction,"[(656, 99.02282781, 2368), (654, 96.85528325, 2823), (717, 200.4659064, 4708), (623, 140.7670666, 5477)]",11,2
-123.173773,49.26932192,656,4,Junction,"[(657, 99.34087636, 2175), (655, 99.02282781, 2368), (718, 199.1484801, 4707), (627, 140.6972502, 5475)]",10,0
-123.1737405,49.27021525,657,4,Junction,"[(659, 99.34650722, 1952), (656, 99.34087636, 2175), (719, 200.3385139, 4706), (630, 140.6539986, 5474)]",3,0
-123.1735816,49.2281833,658,3,Junction,"[(706, 165.2548409, 4842), (638, 60.81088729, 5260), (665, 323.1153841, 9155)]",0,0
-123.1737077,49.27110863,659,3,Junction,"[(657, 99.34650722, 1952), (720, 200.2494073, 4703), (633, 142.0754928, 5434)]",5,0
-123.1733984,49.25281208,660,3,Junction,"[(691, 37.89056522, 5284), (637, 129.2449207, 6565), (690, 60.28487732, 6660)]",1,0
-123.1732612,49.21687443,661,2,Psudo,"[(662, 5.027620709, 5130), (581, 245.0643761, 5131)]",0,0
-123.1731921,49.21687382,662,3,Junction,"[(723, 208.1426551, 4733), (661, 5.027620709, 5130), (663, 280.980411, 10030)]",1,0
-123.173114,49.21940079,663,3,Junction,"[(582, 219.1302173, 5128), (664, 221.8721458, 9960), (662, 280.980411, 10030)]",0,0
-123.1730489,49.22139614,664,4,Junction,"[(773, 346.9592875, 4489), (584, 219.8308741, 5127), (670, 221.2929099, 9612), (663, 221.8721458, 9960)]",0,0
-123.1730722,49.23100604,665,4,Junction,"[(708, 108.4028883, 4891), (598, 200.6857608, 5124), (666, 98.96077365, 9086), (658, 323.1153841, 9155)]",3,0
-123.173062,49.23189619,666,4,Junction,"[(726, 200.9772592, 4889), (599, 200.5423491, 5123), (667, 99.30978628, 8839), (665, 98.96077365, 9086)]",0,0
-123.1730517,49.23278948,667,4,Junction,"[(727, 200.8792724, 4888), (601, 200.395369, 5122), (668, 108.2852167, 8763), (666, 99.30978628, 8839)]",1,0
-123.1730405,49.2337635,668,4,Junction,"[(729, 200.7737012, 4887), (609, 195.4434277, 5121), (669, 108.5021862, 8699), (667, 108.2852167, 8763)]",4,0
-123.1730292,49.23473948,669,4,Junction,"[(733, 202.8399963, 4885), (612, 195.5260356, 5120), (671, 104.7378024, 8607), (668, 108.5021862, 8699)]",4,4
-123.1729845,49.22338627,670,4,Junction,"[(772, 337.1411443, 4488), (585, 220.4920622, 5126), (679, 220.4642572, 9497), (664, 221.2929099, 9612)]",0,0
-123.1730268,49.23568162,671,3,Junction,"[(672, 104.7948297, 8562), (669, 104.7378024, 8607)]",0,0
-123.1730244,49.23662427,672,4,Junction,"[(730, 200.5527556, 4883), (603, 201.7137813, 5119), (673, 105.5860447, 8466), (671, 104.7948297, 8562)]",1,1
-123.1730187,49.23757403,673,4,Junction,"[(731, 200.7437388, 4882), (604, 201.4969627, 5118), (674, 105.5500442, 8402), (672, 105.5860447, 8466)]",0,0
-123.173013,49.23852347,674,4,Junction,"[(734, 200.9339408, 4881), (605, 201.2799529, 5117), (675, 105.5999438, 8340), (673, 105.5500442, 8402)]",1,0
-123.1730073,49.23947336,675,4,Junction,"[(735, 201.1250083, 4880), (607, 201.061928, 5116), (676, 105.5331389, 8280), (674, 105.5999438, 8340)]",2,0
-123.1730016,49.24042265,676,4,Junction,"[(737, 201.3169102, 4879), (608, 200.843885, 5115), (677, 105.3551579, 8210), (675, 105.5331389, 8280)]",1,0
-123.172992,49.24137032,677,4,Junction,"[(740, 201.2266994, 4878), (610, 200.739583, 5114), (678, 105.4551717, 7927), (676, 105.3551579, 8210)]",1,0
-123.1729825,49.24231889,678,4,Junction,"[(741, 201.134727, 4877), (613, 200.6377183, 5113), (680, 105.4920703, 7839), (677, 105.4551717, 7927)]",7,0
-123.1729194,49.22536895,679,3,Junction,"[(589, 221.2087393, 5478), (686, 221.7875966, 9373), (670, 220.4642572, 9497)]",0,0
-123.1729729,49.2432678,680,4,Junction,"[(742, 201.0415917, 4876), (614, 200.5355687, 5112), (681, 105.5261601, 7786), (678, 105.4920703, 7839)]",0,0
-123.1729633,49.24421701,681,4,Junction,"[(744, 200.9512333, 4875), (616, 200.4311104, 5111), (682, 105.6321825, 7684), (680, 105.5261601, 7786)]",1,0
-123.1729537,49.24516717,682,3,Junction,"[(745, 200.7867797, 4874), (683, 105.5689481, 7581), (681, 105.6321825, 7684)]",1,0
-123.1729445,49.24611677,683,4,Junction,"[(746, 200.5782618, 4873), (618, 200.8172788, 5110), (685, 105.391946, 7467), (682, 105.5689481, 7581)]",1,0
-123.1729608,49.25100146,684,3,Junction,"[(625, 196.3090853, 5106), (645, 129.160963, 6782), (702, 128.5495837, 7097)]",3,0
-123.1729353,49.24706477,685,4,Junction,"[(747, 200.3689846, 4872), (620, 200.8880082, 5109), (687, 105.6219634, 7363), (683, 105.391946, 7467)]",3,0
-123.172854,49.22736352,686,3,Junction,"[(709, 107.12588, 4894), (592, 221.9543858, 5125), (679, 221.7875966, 9373)]",3,0
-123.172926,49.24801484,687,4,Junction,"[(736, 193.4515335, 4871), (621, 200.9607903, 5108), (688, 105.542949, 7280), (685, 105.6219634, 7363)]",2,0
-123.1729168,49.2489642,688,3,Junction,"[(622, 201.0306164, 5107), (689, 115.8323426, 7174), (687, 105.542949, 7280)]",1,0
-123.1729067,49.25000612,689,3,Junction,"[(624, 201.0256788, 5129), (702, 60.72870453, 5286), (688, 115.8323426, 7174)]",1,1
-123.1728817,49.25238817,690,3,Junction,"[(691, 46.86871547, 6622), (660, 60.28487732, 6660), (696, 69.04409655, 6661)]",0,0
-123.1728777,49.25280976,691,4,Junction,"[(754, 201.0253206, 4868), (660, 37.89056522, 5284), (692, 100.4956798, 6537), (690, 46.86871547, 6622)]",1,0
-123.172869,49.25371372,692,4,Junction,"[(756, 201.1029398, 4867), (637, 119.1244966, 5283), (693, 100.6421868, 6354), (691, 100.4956798, 6537)]",3,0
-123.1728596,49.254619,693,4,Junction,"[(758, 201.1273073, 4866), (634, 184.8496427, 5105), (694, 100.5221736, 6122), (692, 100.6421868, 6354)]",0,0
-123.1728501,49.25552319,694,4,Junction,"[(759, 201.1562607, 4865), (639, 110.5885395, 5282), (695, 245.3481983, 5509), (693, 100.5221736, 6122)]",2,0
-123.1728271,49.2577301,695,3,Junction,"[(697, 41.35107991, 4864), (642, 99.34681894, 5280), (694, 245.3481983, 5509)]",0,0
-123.1722901,49.25190268,696,4,Junction,"[(752, 157.5507279, 4869), (690, 69.04409655, 6661), (635, 236.3495848, 6677), (711, 122.8337741, 6780)]",3,0
-123.172259,49.25772124,697,3,Junction,"[(732, 140.6807222, 4863), (695, 41.35107991, 4864), (698, 110.6523818, 5321)]",0,1
-123.1722229,49.2587163,698,4,Junction,"[(739, 140.6726988, 4862), (699, 100.6809916, 5148), (643, 140.701715, 5279), (697, 110.6523818, 5321)]",5,0
-123.1721901,49.25962169,699,4,Junction,"[(700, 100.5588808, 4731), (743, 140.6657012, 4861), (698, 100.6809916, 5148), (644, 140.704688, 5278)]",2,0
-123.1721573,49.26052598,700,4,Junction,"[(701, 100.522967, 4507), (699, 100.5588808, 4731), (748, 140.6575218, 4860), (646, 140.7075335, 5277)]",2,0
-123.1721246,49.26142995,701,4,Junction,"[(703, 100.5499838, 4291), (700, 100.522967, 4507), (750, 140.6501584, 4859), (647, 140.7112182, 5276)]",5,0
-123.1720722,49.25000327,702,4,Junction,"[(764, 216.3515184, 4897), (689, 60.72870453, 5286), (684, 128.5495837, 7097), (736, 261.2896858, 7157)]",1,2
-123.1720918,49.26233416,703,4,Junction,"[(704, 102.7238052, 4105), (701, 100.5499838, 4291), (753, 140.6419024, 4858), (648, 140.7138836, 5275)]",0,0
-123.1720583,49.26325792,704,4,Junction,"[(705, 97.21163886, 3910), (703, 102.7238052, 4105), (757, 140.6637019, 4857), (649, 140.7868138, 5274)]",3,0
-123.1720272,49.26413212,705,3,Junction,"[(704, 97.21163886, 3910), (712, 60.02468042, 4896), (650, 140.7335494, 5285)]",42,21
-123.1716271,49.22742752,706,3,Junction,"[(709, 19.89973812, 4841), (658, 165.2548409, 4842), (707, 213.328333, 9255)]",0,0
-123.1716035,49.2293464,707,3,Junction,"[(725, 95.33206069, 4892), (708, 183.4387368, 9130), (706, 213.328333, 9255)]",1,0
-123.1715833,49.23099642,708,3,Junction,"[(724, 92.64091892, 4890), (665, 108.4028883, 4891), (707, 183.4387368, 9130)]",0,0
-123.1713829,49.2273471,709,4,Junction,"[(771, 279.2354724, 4632), (706, 19.89973812, 4841), (728, 81.23227334, 4893), (686, 107.12588, 4894)]",0,0
-123.1713396,49.25099363,711,3,Junction,"[(751, 87.67464081, 4870), (696, 122.8337741, 6780), (721, 116.1136868, 7096)]",4,0
-123.1712025,49.26411818,712,3,Junction,"[(713, 98.01678749, 3699), (761, 80.64590259, 4895), (705, 60.02468042, 4896)]",8,19
-123.1711711,49.26499962,713,4,Junction,"[(714, 93.22033823, 3501), (712, 98.01678749, 3699), (774, 200.3876274, 4491), (651, 200.6977418, 4712)]",3,0
-123.1711414,49.26583793,714,3,Junction,"[(715, 93.20541502, 3266), (713, 93.22033823, 3501), (652, 200.643016, 4711)]",1,1
-123.1711116,49.2666761,715,4,Junction,"[(716, 93.17524781, 3043), (714, 93.20541502, 3266), (782, 200.4049693, 4682), (653, 200.5871097, 4710)]",2,0
-123.1710818,49.267514,716,4,Junction,"[(717, 98.95612303, 2827), (715, 93.17524781, 3043), (784, 200.4131721, 4490), (654, 200.5317232, 4709)]",6,0
-123.1710502,49.26840389,717,4,Junction,"[(718, 100.0489128, 2371), (716, 98.95612303, 2827), (786, 200.3430096, 4487), (655, 200.4659064, 4708)]",15,26
-123.1710356,49.26930374,718,4,Junction,"[(719, 97.63829873, 2178), (717, 100.0489128, 2371), (788, 201.5377186, 4485), (656, 199.1484801, 4707)]",3,0
-123.1709871,49.27018137,719,3,Junction,"[(720, 99.35019537, 1955), (718, 97.63829873, 2178), (657, 200.3385139, 4706)]",5,0
-123.1709554,49.27107481,720,3,Junction,"[(719, 99.35019537, 1955), (766, 129.1770196, 4484), (659, 200.2494073, 4703)]",8,0
-123.170552,49.25008529,721,3,Junction,"[(763, 65.985611, 4716), (711, 116.1136868, 7096), (764, 139.2046257, 7219)]",0,1
-123.1703342,49.21684868,723,2,Junction,"[(662, 208.1426551, 4733)]",1,0
-123.1703109,49.2309882,724,4,Junction,"[(769, 103.489522, 4678), (708, 92.64091892, 4890), (726, 100.2381982, 9103), (725, 183.7507223, 9144)]",1,0
-123.1702942,49.22933798,725,3,Junction,"[(768, 101.1163964, 4680), (707, 95.33206069, 4892), (724, 183.7507223, 9144)]",3,0
-123.1703014,49.23188984,726,4,Junction,"[(824, 211.2655226, 4676), (666, 200.9772592, 4889), (727, 99.30687256, 8857), (724, 100.2381982, 9103)]",1,0
-123.1702924,49.23278311,727,4,Junction,"[(792, 161.829677, 4675), (667, 200.8792724, 4888), (729, 108.4262332, 8781), (726, 99.30687256, 8857)]",1,0
-123.1702674,49.22733463,728,3,Junction,"[(767, 97.76021538, 4486), (709, 81.23227334, 4893)]",2,0
-123.1702826,49.23375841,729,4,Junction,"[(827, 211.7207342, 4673), (668, 200.7737012, 4887), (733, 108.8713573, 8722), (727, 108.4262332, 8781)]",4,0
-123.1702694,49.23661356,730,4,Junction,"[(853, 325.9360103, 4276), (672, 200.5527556, 4883), (731, 105.5765057, 8486), (733, 208.7900408, 8542)]",3,0
-123.1702611,49.23756323,731,4,Junction,"[(856, 327.8124262, 4275), (673, 200.7437388, 4882), (734, 105.5382989, 8421), (730, 105.5765057, 8486)]",1,1
-123.1703262,49.25769114,732,4,Junction,"[(775, 140.7991949, 4651), (697, 140.6807222, 4863), (739, 110.6531738, 5421), (755, 66.5880206, 5609)]",0,1
-123.1702429,49.23473552,733,4,Junction,"[(829, 209.7821738, 4672), (669, 202.8399963, 4885), (730, 208.7900408, 8542), (729, 108.8713573, 8722)]",3,2
-123.1702527,49.23851255,734,4,Junction,"[(795, 159.7695184, 4671), (674, 200.9339408, 4881), (735, 105.5924051, 8356), (731, 105.5382989, 8421)]",2,1
-123.1702443,49.23946236,735,4,Junction,"[(796, 160.663604, 4670), (675, 201.1250083, 4880), (737, 105.5455067, 8300), (734, 105.5924051, 8356)]",3,0
-123.170268,49.24800449,736,3,Junction,"[(687, 193.4515335, 4871), (702, 261.2896858, 7157), (749, 8.723998716, 7405)]",0,0
-123.1702359,49.24041175,737,4,Junction,"[(798, 161.5575407, 4669), (676, 201.3169102, 4879), (740, 105.3803959, 8233), (735, 105.5455067, 8300)]",0,0
-123.1702902,49.25868621,739,4,Junction,"[(781, 140.8167281, 4650), (698, 140.6726988, 4862), (743, 100.6808099, 5233), (732, 110.6531738, 5421)]",1,0
-123.1702276,49.24135966,740,4,Junction,"[(799, 162.6084155, 4668), (677, 201.2266994, 4878), (741, 105.4513936, 7947), (737, 105.3803959, 8233)]",1,1
-123.1702192,49.2423082,741,4,Junction,"[(800, 163.6614784, 4667), (678, 201.134727, 4877), (742, 105.5082838, 7867), (740, 105.4513936, 7947)]",5,1
-123.1702108,49.24325725,742,4,Junction,"[(806, 170.8585966, 4666), (680, 201.0415917, 4876), (744, 105.4483937, 7807), (741, 105.5082838, 7867)]",0,0
-123.1702574,49.2595916,743,4,Junction,"[(783, 140.8327487, 4649), (748, 100.5656709, 4813), (699, 140.6657012, 4861), (739, 100.6808099, 5233)]",4,0
