Unit,id,civic_number,street_name,name,category,latitude,longitude,junction_id,junction_dst
N/A,5993,3128,MAIN ST,Burcu's Angels II,Comparison Goods,49.25697001179281,-123.1008563460498,3243,47.07774432644029
N/A,6002,3181,MAIN ST,Manila Cargo Express,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,6004,3185,MAIN ST,Ace Dental,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,6006,3189,MAIN ST,Fido,Service Commercial,49.25704572344046,-123.10168473349066,3210,61.22781605801819
N/A,6008,3207,MAIN ST,Bello Wedding World,Comparison Goods,49.25644243985282,-123.10171800331142,3208,39.7197732343133
N/A,6013,3247,MAIN ST,C'Est La Vie,Comparison Goods,49.256200899312354,-123.10168640341988,3208,54.312809566794606
N/A,6016,3260,MAIN ST,Hillcrest Plumbing & Heating,Comparison Goods,49.25606541196298,-123.10090310062327,3240,46.80512859930795
N/A,6018,3272,MAIN ST,Pet Pantry,Comparison Goods,49.25594487052994,-123.1009094169491,3240,34.506357652396204
N/A,6029,3332,MAIN ST,Creative Framing Co.,Comparison Goods,49.25519632203892,-123.10089362790609,3221,45.720913072087946
N/A,6036,3431,MAIN ST,DR. Alex Yi-Fung Tsai,Service Commercial,49.25438417567079,-123.1013062696591,3231,39.02376720379058
N/A,6038,3438,MAIN ST,Dr. Antonio Bueno,Service Commercial,49.25433013063366,-123.10000112096739,3231,70.35968098014493
N/A,6044,3481,MAIN ST,Divine Hardwood,Comparison Goods,49.253840111043075,-123.10124515771949,3233,28.353140991249106
N/A,6046,3484,MAIN ST,Dr. Thomas Ho,Service Commercial,49.25433013063366,-123.10000112096739,3231,70.35968098014493
N/A,6052,2531,ONTARIO ST,Vacant/Pop-up,Comparison Goods,49.26260281505014,-123.1052278672407,3035,50.855310608641545
N/A,6054,2516,PRINCE EDWARD ST,Carp Sushi,Food & Beverage,49.26222813999855,-123.09549176669019,3461,50.08671873187951
N/A,6057,1,W BROADWAY,Scotia Bank,Service Commercial,49.26323894916047,-123.10512777157508,3035,32.072978169851154
N/A,6064,23,W BROADWAY,Vina Nails,Service Commercial,49.26325193587374,-123.10574938422677,3035,69.00849809921215
7,6076,111,W BROADWAY,Aqua Blue Dental,Service Commercial,49.26328009440044,-123.10709325956736,2953,32.97798056688624
N/A,6077,111,W BROADWAY,Artigiano,Food & Beverage,49.26328009440044,-123.10709325956736,2953,32.97798056688624
N/A,6079,112,W BROADWAY,Modus Coffee,Food & Beverage,49.262773415176895,-123.10730160700093,2953,46.54355494180314
N/A,6087,130,W BROADWAY,MEC Warehouse Sale Pop Up,Comparison Goods,49.26279733798067,-123.10846721122941,2885,78.42162344632506
N/A,6089,147,W BROADWAY,Fjallraven,Comparison Goods,49.26329598048161,-123.10785662283988,2953,80.56830825395015
N/A,6093,179,W BROADWAY,Labour Link Office,Service Commercial,49.263314069611155,-123.10872160895292,2885,56.80666186128875
N/A,6094,183,W BROADWAY,Rack Trendz,Comparison Goods,49.263314069611155,-123.10872160895292,2885,56.80666186128875
N/A,6095,185,W BROADWAY,Leslie's Luggage Repairs,Service Commercial,49.263314069611155,-123.10872160895292,2885,56.80666186128875
N/A,6097,191,W BROADWAY,Smith's Bagelry,Food & Beverage,49.263325883861434,-123.10925187467245,2885,27.762279516101707
N/A,6098,195,W BROADWAY,Dunbar Cycles,Comparison Goods,49.263325883861434,-123.10925187467245,2885,27.762279516101707
N/A,6100,218,W BROADWAY,Graffika Imaging,Service Commercial,49.262841599052244,-123.10991099351727,2885,45.3283088824363
101,6102,223,W BROADWAY,Dan Song CPA,Service Commercial,49.26331113399715,-123.10988122108347,2885,39.34209634635125
107,6106,223,W BROADWAY,Burek and Sweets,Convenience Goods,49.26331113399715,-123.10988122108347,2885,39.34209634635125
N/A,6110,228,W BROADWAY,Marvill Fitness,Entertainment and Leisure,49.262849361366,-123.11029104236457,2816,57.561705384258985
N/A,6114,245,W BROADWAY,Go Mobile Repair,Service Commercial,49.26332446951466,-123.11050547013701,2816,37.933035667996265
N/A,6116,250,W BROADWAY,Thunderbird Vapes,Convenience Goods,49.26294722155052,-123.11070163229297,2816,27.929709488743725
N/A,6123,3122,OAK ST,West Side Nail Spa,Service Commercial,49.25736173314654,-123.12685038637049,2211,35.75561588754604
N/A,6124,3135,OAK ST,Sunshine Market,Convenience Goods,49.25758225739762,-123.12751371903974,2212,34.21882333256201
N/A,6125,3136,OAK ST,Ninety Nine Tattoo,Service Commercial,49.25736173314654,-123.12685038637049,2211,35.75561588754604
N/A,6126,3150,OAK ST,Zaccary's Pizza,Food & Beverage,49.25736173314654,-123.12685038637049,2211,35.75561588754604
N/A,6128,3170,OAK ST,Rayhan Restaurant,Food & Beverage,49.25736173314654,-123.12685038637049,2211,35.75561588754604
N/A,6130,3192,OAK ST,De Dutch Pannekoek,Food & Beverage,49.25736173314654,-123.12685038637049,2211,35.75561588754604
N/A,6132,3208,OAK ST,Whitewood Coffee,Food & Beverage,49.256881979163154,-123.12684581329052,2210,30.196185651349065
N/A,6133,3216,OAK ST,Eva & Co Wigs,Convenience Goods,49.256881979163154,-123.12684581329052,2210,30.196185651349065
N/A,6136,1027,W 15TH AV,UNA Medical Clinic,Service Commercial,49.25807230891303,-123.12747844826137,2212,37.11777800854176
N/A,6137,3718,OAK ST,Azim Jamal,Service Commercial,49.25236446471942,-123.12711691046164,2195,35.0201278604047
N/A,6142,3738,OAK ST,Ruoxi Liu Music Centre,Service Commercial,49.25236446471942,-123.12711691046164,2195,35.0201278604047
N/A,6147,3820,OAK ST,Pallet Coffee Roasters,Food & Beverage,49.25154238688187,-123.12715097908583,2192,28.26467468460627
N/A,6155,3888,OAK ST,Oak Animal Hospital,Service Commercial,49.25107238155204,-123.12723945906258,2191,33.35699904055952
N/A,6156,3890,OAK ST,Subway Sandwiches,Food & Beverage,49.25107238155204,-123.12723945906258,2191,33.35699904055952
N/A,6158,3935,OAK ST,Royal Bank,Service Commercial,49.250508974771655,-123.12782511813546,2191,42.48964458705507
N/A,6160,3981,OAK ST,Easter Seal House,Service Commercial,49.25016151399083,-123.1280260637556,2191,82.91570363735644
N/A,6162,4075,OAK ST,Shan Yu Tang Enterprises Ltd,Convenience Goods,49.249558336379835,-123.12802918827887,2187,51.70740335072428
N/A,6166,900,W KING EDWARD,T D Bank,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6168,908,W KING EDWARD,Personal Injury Resource Centre,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6171,920,W KING EDWARD,King Edward Medical Centre,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6174,936,W KING EDWARD,Shaughnessy Chiropractic,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6177,948,W KING EDWARD,Roberts And Brown Opticians,Comparison Goods,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6180,956,W KING EDWARD,Pamperdours Hair Nail Skincare,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6182,962,W KING EDWARD,Libations Liquor Store,Convenience Goods,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6184,972,W KING EDWARD,Life Labs,Service Commercial,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6185,976,W KING EDWARD,Art Ryan Gallery & Framing,Comparison Goods,49.24861046370716,-123.12547222367468,2296,77.95735180238094
N/A,6189,1003,W KING EDWARD,Westcoast Wellness Clinic,Service Commercial,49.249558336379835,-123.12802918827887,2187,51.70740335072428
N/A,6193,1021,W KING EDWARD,Oak Foot Reflexology,Service Commercial,49.249558336379835,-123.12802918827887,2187,51.70740335072428
N/A,6201,1693,MANITOBA ST,Insurebc ( Olympic Village),Service Commercial,49.27065491261516,-123.10730911401298,2962,56.81029357681496
N/A,6202,1703,MANITOBA ST,Kona's Baby Boutique,Comparison Goods,49.26998957780798,-123.10800879070183,2959,99.91480642510302
N/A,6204,1753,MANITOBA ST,Olympic Village Dental,Service Commercial,49.26959835193818,-123.10727840336108,2967,63.911755907180456
N/A,6206,1751,ONTARIO ST,7 Days Auto Centre Ltd,Automotive Goods & Services,49.26955142618776,-123.10507450873236,3047,48.234867163749286
N/A,6208,1622,SALT ST,London Drugs #82,Convenience Goods,49.271207298969685,-123.105335932087,2991,63.03305693463113
N/A,6210,1696,SALT ST,Subway,Food & Beverage,49.27057827287632,-123.10536282688972,3049,66.13621117653346
N/A,6212,162,W 1ST AV,Arts Club Revue Theatre,Entertainment and Leisure,49.26998957780798,-123.10800879070183,2959,99.91480642510302
N/A,6220,4320,W 10TH AV,Liquid Sound,Comparison Goods,49.263470998633274,-123.20392985661996,116,72.81189405555848
2,6226,4333,W 10TH AV,Marigold Collective,Comparison Goods,49.264018050496155,-123.204118870457,116,86.91152694105298
N/A,6235,4364,W 10TH AV,Vanousha Flora,Convenience Goods,49.26348613647238,-123.20489650782966,83,89.36939385469506
N/A,6236,4366,W 10TH AV,Lifelabs,Service Commercial,49.26348841999469,-123.20503412682847,83,80.03130610633112
N/A,6239,4376,W 10TH AV,Office,Service Commercial,49.263490278744456,-123.20517227187166,83,70.8580201590583
N/A,6241,4381,W 10TH AV,Westside Realty,Service Commercial,49.26403550629561,-123.20522350082689,83,66.29774129084137
N/A,6242,4383,W 10TH AV,Thrive Wellness,Convenience Goods,49.26403978660129,-123.20549960940168,83,49.3374607261961
N/A,6244,4385,W 10TH AV,The Vault Beauty Bar,Service Commercial,49.26403978660129,-123.20549960940168,83,49.3374607261961
N/A,6245,4388,W 10TH AV,Radiant Rose Academy,Service Commercial,49.26349692684967,-123.20558686545694,83,45.45987062100765
N/A,6246,4390,W 10TH AV,Taekwondo,Entertainment and Leisure,49.26350015695024,-123.20579407462299,83,35.63082364892801
N/A,6255,4415,W 10TH AV,Guild & co.,Comparison Goods,49.264055454125014,-123.20651284440896,83,46.03855964931278
N/A,6262,4422,W 10TH AV,Takumi Sushi,Food & Beverage,49.26351649675102,-123.20683633146942,83,64.19353294050467
N/A,6264,4424,W 10TH AV,Eliane's,Convenience Goods,49.26351649675102,-123.20683633146942,83,64.19353294050467
N/A,6267,4429,W 10TH AV,Moricotta,Comparison Goods,49.26406158666253,-123.20689770809886,83,69.54219197459581
N/A,6279,4445,W 10TH AV,Greenoak Development,Service Commercial,49.264070683608054,-123.20747503706271,83,108.79865390252488
N/A,6284,4451,W 10TH AV,HH Garden Store,Comparison Goods,49.26407328493463,-123.2076403287214,58,108.3889043517045
N/A,6293,4469,W 10TH AV,Trimble Park dental,Service Commercial,49.26408091818443,-123.2081238314237,58,75.33390646948894
N/A,6302,4490,W 10TH AV,Hime Sushi,Food & Beverage,49.26354911815376,-123.20890260928113,58,33.240931645956366
N/A,6304,4501,W 10TH AV,Royal Bank,Service Commercial,49.26410162542152,-123.20945921871106,58,41.188217660432095
N/A,6305,4502,W 10TH AV,Bank of Montreal,Service Commercial,49.26355767519716,-123.20945516530699,58,39.98460365635404
N/A,6306,4510,W 10TH AV,Four Olives,Food & Beverage,49.263562000831875,-123.209731454588,58,55.24360685193424
N/A,6309,4513,W 10TH AV,Sasamat Seafoods,Convenience Goods,49.26410162542152,-123.20945921871106,58,41.188217660432095
N/A,6310,4515,W 10TH AV,Yi Fang Tea,Food & Beverage,49.26410162542152,-123.20945921871106,58,41.188217660432095
N/A,6316,4526,W 10TH AV,Nail Tastic,Service Commercial,49.26356633570797,-123.21000773983388,58,72.86422283583907
N/A,6319,4530,W 10TH AV,GT Express II Vietnamese,Food & Beverage,49.26357067441342,-123.21028402926854,58,91.49257040234681
N/A,6326,4548,W 10TH AV,International Arts Academy,Service Commercial,49.263575708441344,-123.21060240499848,58,113.56154496546759
N/A,6332,4572,W 10TH AV,Everyday Sushi,Food & Beverage,49.26358911181012,-123.21145857500096,35,57.55384200298353
N/A,6333,4576,W 10TH AV,Jessica's Hair Studio,Service Commercial,49.26358911181012,-123.21145857500096,35,57.55384200298353
100,6338,2800,E 1ST AV,T & T Supermarket,Convenience Goods,49.26896729399652,-123.04561990405746,5619,108.65290767837487
106,6342,2800,E 1ST AV,Pharmasave Health Centre,Convenience Goods,49.26896729399652,-123.04561990405746,5619,108.65290767837487
108,6343,2800,E 1ST AV,Taiwan Eatery,Food & Beverage,49.26896729399652,-123.04561990405746,5619,108.65290767837487
112,6346,2800,E 1ST AV,Wing Shing Medical Co Ltd,Service Commercial,49.26896729399652,-123.04561990405746,5619,108.65290767837487
116,6349,2800,E 1ST AV,Dr Nelson T A Hui Inc,Service Commercial,49.26896729399652,-123.04561990405746,5619,108.65290767837487
118,6350,2800,E 1ST AV,1st Avenue Bakery & Konditorei,Convenience Goods,49.26896729399652,-123.04561990405746,5619,108.65290767837487
208,6353,2800,E 1ST AV,Feet Fun,Service Commercial,49.26896729399652,-123.04561990405746,5619,108.65290767837487
215,6356,2800,E 1ST AV,First Avenue Meat Shop,Convenience Goods,49.26896729399652,-123.04561990405746,5619,108.65290767837487
217,6357,2800,E 1ST AV,Best Dim Sum Co,Food & Beverage,49.26896729399652,-123.04561990405746,5619,108.65290767837487
220,6360,2800,E 1ST AV,Korean Dessert Café,Food & Beverage,49.26896729399652,-123.04561990405746,5619,108.65290767837487
232,6363,2800,E 1ST AV,Wah Shang Seafood,Convenience Goods,49.26896729399652,-123.04561990405746,5619,108.65290767837487
234,6364,2800,E 1ST AV,Cho's Farm Market,Convenience Goods,49.26896729399652,-123.04561990405746,5619,108.65290767837487
243,6365,2800,E 1ST AV,First Avenue Liquor Store,Convenience Goods,49.26896729399652,-123.04561990405746,5619,108.65290767837487
304,6370,2800,E 1ST AV,Alpha Tutoring Center,Service Commercial,49.26896729399652,-123.04561990405746,5619,108.65290767837487
211A,6371,2800,E 1ST AV,Kook Korean BBQ,Food & Beverage,49.26896729399652,-123.04561990405746,5619,108.65290767837487
N/A,6373,2905,E 1ST AV,Mini House,Service Commercial,49.269786653816226,-123.04393214628537,5729,38.81838179512385
N/A,6381,1673,RENFREW ST,Sharetea,Food & Beverage,49.269948714005785,-123.0446663221675,5729,61.715508634594705
N/A,6385,1683,RENFREW ST,K8 Strings,Comparison Goods,49.269948714005785,-123.0446663221675,5729,61.715508634594705
N/A,6387,1716,RENFREW ST,Royal Bank,Service Commercial,49.269189628426204,-123.04375887217857,5729,45.824172308620426
N/A,6389,1764,RENFREW ST,Ben's Hair Design,Service Commercial,49.268912803100044,-123.04376357319404,5728,56.81753849679252
N/A,6390,1766,RENFREW ST,Red Eye Glass,Comparison Goods,49.268912803100044,-123.04376357319404,5728,56.81753849679252
N/A,6393,1792,RENFREW ST,Helen's Flowers,Convenience Goods,49.268635523668706,-123.04376783663297,5728,35.99770110108337
N/A,6396,1808,RENFREW ST,Ding Tea,Food & Beverage,49.268225106944264,-123.04377519191183,5728,43.827267478887684
N/A,6397,1811,RENFREW ST,The Wine Cellar,Convenience Goods,49.26818305051023,-123.04469463928339,5728,49.157695106484915
N/A,6403,1861,RENFREW ST,Brush Dental Clinic,Service Commercial,49.26818305051023,-123.04469463928339,5728,49.157695106484915
N/A,6404,8502,RIVER DIST. CROSSING,TD Canada Trust,Service Commercial,49.206272312821156,-123.02996060208376,6233,87.08625416605048
N/A,6405,8515,RIVER DIST. CROSSING,Bosley’s Pet Store,Comparison Goods,49.20641696717661,-123.03172855149596,6233,77.75384146882209
N/A,6408,8550,RIVER DIST. CROSSING,Save-On-Foods,Convenience Goods,49.206272312821156,-123.02996060208376,6233,87.08625416605048
N/A,6410,8570,RIVER DIST. CROSSING,Everything Wine,Convenience Goods,49.205526701762885,-123.03046314785355,6223,53.046724476853015
N/A,6416,3478,SAWMILL CRESCENT,River District Dentistry,Service Commercial,49.20565704882444,-123.03168089123031,6223,54.73522361888384
N/A,6419,3498,SAWMILL CRESCENT,Scotiabank,Service Commercial,49.20565704882444,-123.03168089123031,6223,54.73522361888384
N/A,6421,3555,SAWMILL CRESCENT,Booster Juice,Food & Beverage,49.206272312821156,-123.02996060208376,6233,87.08625416605048
N/A,6422,775,BURRARD ST,Eyes On Burrard,Comparison Goods,49.283779718011964,-123.12276046799236,2413,52.193990044947135
N/A,6430,1001,ROBSON ST,Roots Canada Ltd.,Comparison Goods,49.2836519926522,-123.1229535226444,2379,41.8833804035601
N/A,6431,1004,ROBSON ST,Swarovski,Comparison Goods,49.28332400494569,-123.12325178014231,2379,33.45456807583024
N/A,6432,1006,ROBSON ST,Ecco Shoes Canada,Comparison Goods,49.28332400494569,-123.12325178014231,2379,33.45456807583024
N/A,6434,1009,ROBSON ST,La Vie En Rose,Comparison Goods,49.2836519926522,-123.1229535226444,2379,41.8833804035601
N/A,6435,1014,ROBSON ST,Skylight Optical,Comparison Goods,49.28341933009175,-123.12359400680253,2379,59.8166779549946
N/A,6437,1017,ROBSON ST,Rocky Mountain Chocolate,Convenience Goods,49.2836519926522,-123.1229535226444,2379,41.8833804035601
N/A,6445,1033,ROBSON ST,Indigo Books,Comparison Goods,49.284040908492656,-123.12333799103742,2379,92.35859859039537
N/A,6448,1042,ROBSON ST,Club Monaco,Comparison Goods,49.28364880046908,-123.12392757285096,2379,91.42018375989674
N/A,6450,1045,ROBSON ST,Sephora Beauty,Convenience Goods,49.28429548172407,-123.12373102448421,2297,84.74680604935865
N/A,6454,1067,ROBSON ST,Foot Locker,Comparison Goods,49.2844227696328,-123.12392754204207,2297,66.4732066933944
N/A,6455,1068,ROBSON ST,Browns Shoes,Comparison Goods,49.284087233825815,-123.1246255526551,2297,58.0833687432175
N/A,6458,1085,ROBSON ST,Couturist Apparel,Comparison Goods,49.28467050870922,-123.12433088686535,2297,35.3275291629866
N/A,6461,1089,ROBSON ST,Blue Ruby Jewelery,Comparison Goods,49.28467050870922,-123.12433088686535,2297,35.3275291629866
N/A,6465,1099,ROBSON ST,Starbucks,Food & Beverage,49.28467050870922,-123.12433088686535,2297,35.3275291629866
N/A,6466,1100,ROBSON ST,Aritizia,Comparison Goods,49.284564508478496,-123.12536261617574,2297,40.636570479349146
N/A,6467,1101,ROBSON ST,Camper,Comparison Goods,49.28495480586617,-123.12472134742454,2297,40.30896406915589
N/A,6469,1105,ROBSON ST,Saatchi Fine Jewellery,Comparison Goods,49.28495480586617,-123.12472134742454,2297,40.30896406915589
N/A,6471,1107,ROBSON ST,Plenty,Comparison Goods,49.28498474958271,-123.12493730405582,2297,44.2460509475721
N/A,6474,1119,ROBSON ST,Nike Store,Comparison Goods,49.28508964525296,-123.12495869686838,2297,55.97735718105504
N/A,6475,1120,ROBSON ST,Creative Eyecare,Comparison Goods,49.28480814154301,-123.12573877551311,2297,71.73989525995144
N/A,6479,1128,ROBSON ST,Kosoo Korean (2nd Flr.),Food & Beverage,49.28493587912859,-123.1259363533435,2297,90.35981996302633
N/A,6482,1135,ROBSON ST,Bailey Nelson,Comparison Goods,49.28531237907975,-123.1253027359643,2297,87.43345018084189
2ND,6483,1136,ROBSON ST,Zefferelli's Rest. (2nd Flr.),Food & Beverage,49.28501710977141,-123.12604055442932,2297,101.1262300129328
N/A,6487,1143,ROBSON ST,Telus,Service Commercial,49.28531237907975,-123.1253027359643,2297,87.43345018084189
N/A,6490,1148,ROBSON ST,Reigning Champ,Comparison Goods,49.28520804358116,-123.12633584352685,2217,99.07477807753634
